node_id,rug_flag
5DtTodJVQc7FWjYnarbxiEM14btVYceLf4EiWUBLYXt,0
5DuAK58agFWccgVp9HL5J2Ukc9zjQXJEPF88LCS9pump,0
5Dxdb8fEowxgfajmUmKKe6sNyMP3Fyukab2quifypump,0
5DzanucnnMXqWoNqCEU3xiqeivT5JR1Qgjv7uvJepump,0
5Dzo9ZNSacnASCyzh7S2k56vBVSRYnwoWnPK7h71pump,0
5E2pebADqEKteqgbCqdTf2Cxt59Cg4GjX5kBeFfApump,0
5E3FiQQkeiEmYW8N5SJbdooKsF8Mt47zbnftPa33pump,0
5E3cpMfvuq5CB74okTWhmgAf3KM8W7ER8fMzRjJQSBUz,0
5E8Q9gHj8DRJGuJ3k5WJHmbh5Gms967PrDokNk5W38j,0
5E8jJ6LtdAYVaRqpKGkDipzC4tqChmK9x9piPHmXpump,0
5EAkxQfhxfJAhkewedXMzaHNT3vBtf8MzzJodHzzGzK8,0
5EB6HLGKC9CA5dfnEitEcbt8i3sGUjtLFk42dgE3moon,0
5EBeaoi1NUZWGtgBzW34S6pggsG56Gcfi4dV28MygWP3,0
5ECRMuuAtE3KyqYZjYytkigpBipMqKXBpf3A8W6Fpump,0
5EDucrXjkGH8g2e7DViiv2QZsQtHE6rZmSMHNjpJqWw4,0
5EDxZm5yLBmi9HJyycPQgy8iVTVC8Yz7hyMF9kVSJnmv,0
5EEFWhVGvBEzCrMRsSU3wCfqAaUiqSuKwXSFUtJjuFw1,0
5EHwEGpZnBBUSKW2WSk6NxfYSEfrTEmwtcSAKBgbpump,0
5EJDkqAFLwBQUD1u8vwYezsH6c3LWhmb9aXqRYsApump,0
5EKrWapyZ1kVKHENJJB6eaPnpM8FmV315qAdFsBapump,0
5EQnR9aoaAbzKcC1uFFjeLkiDHwJ3irLUq7pH2Zpump,0
5ERQwP3z63VJqW1Z4CrGZ2xk8uhR7WhZUy9RUqkgk4A6,0
5ES6Z3isuzWCTQiHUhp2jKoFS8tG4GKkpmWnV1LPpump,0
5EStPa1SVufuRAqWGsvNcwQbFPhV2g5qRSwWvXBnAzK4,0
5EUQcBgT4R64389xGbH9otHcFzbi4WmcYT7jPVWWpump,0
5EVpBevcE6jjmKTRpkKmwTk6mkkQon4sY4b9z9Nopump,0
5EXVo1f7BtGvPdp1rsshaYE3ptFmzhAZiUSy4xtC5fz8,0
5EYsHuyYGriuoYah7e9FfbSYuGW3vJevHnm2mtnJPfto,0
5EbfvK5p8hVG4FXrx14ey49sNuzBUs3FLHcLQS4AbicQ,0
5Ec4HcV5nZuKaS1aU6s9S2VZccegRJkRDVfZcKpcjHd,0
5EcNoB2EAMaKBnrdgn7Cu1dH42z6KVFq9PaBTZNxkSH4,0
5EdKas4QsHaa71QS1X98wiCTgJCCVMjw5GhY5QMKpump,0
5EdPtJ1nqFz8XtLqHR2t4NuVHmWMMdP8Kji4ZXTgYj1n,0
5EfS3Gcppdm1ogfWU5fhRhyZLLJzRRJpXPo5JKYPvwiu,0
5EhLfn6R8bUhnBPDZYehZ8UNGi6xvYsPLQiJwBhnpump,0
5EmfCKgibxUaRDHZUk2p1mdepNBpjpd7sqRogq7Bpump,0
5Emub3NfHGndwz9HGFT5rw2sWwsrT9YWsRHhQ8xxN7JM,0
5EnMTgpB5cYFxYnFWPhAPQK1r24BHGFWLhoXSjCmpump,0
5Epwv8DTtBtpe8Yf2qw7afEFTRXmVvsY7tEF6oKFAddr,0
5EtkEtkAn9awubHAHGKDApgQf23KevwBVWCdvw1uMLg2,0
5EvDzUAf6FX2MondHjTcXUw3EV4bdVJRnWTzuS3Qpump,0
5Ex8ZDBRSBFgtSm7SM7QixS9TPgdZMTVFsez8ptopump,0
5Exb278emtyesYt5YRnKomt7gshJPyzeZt7qgYvemoon,0
5ExqruSS5eqHs9ioxo33Ms5p9Z3Hm77B29NWjU1M4Bjs,0
5F8X25ZKHGRuZ9NUmQ5HKTqP8DWHDkECiiNWvi4Gpump,0
5F9FkbwZsg73BzCCPkwTQrSR6ChKJkMNTRgrFenzpump,0
5FAQrndBcTBAihYtJ6ncYecWqNrNoMphtWPeAn1rmqek,0
5FDQNmwuBF1bvYpfPuAt2kseoXaWEgzZQYTCSQStpump,0
5FFFuV3M8pT4eShx6FF1QaxkojAYYi8b3Qf859hS7Qfb,0
5FFyJHcaQyiJwjXBNM4eNoJfNr4tTz883DeUbAR7pump,0
5FGA8T1wdArbsKrpnH4ZHUfyvev4yQJnNCMc4PCgeaEM,0
5FGJLVQZYFxDUqqsQZfUqU1RVmhvVyZPZLvqon6Zgnvo,0
5FHASLAaXMgwvJfzshCEHjukKEv2941ncobriC2qSFMX,0
5FJW6YAQenwBS3Dk71p3gVL92bmuHZxv15xYUgBchLz9,0
5FJev1NUiGcCetsJVibYjAiB5xtKkPx4f5xEy8GqbUkq,0
5FLyaaGxQKNftmKqiK5w53GDQFQxDmr2E7ooV5XMYXiV,0
5FM4khce2XxoVuCBrkjv3hBLEyddkKg17c6sUmCtsbMP,0
5FNnQHScAEFxeaFsgJrY4cGeQDccgdq5tsDpJUUEpump,0
5FRdZhgyeFciFvdxbMXUcVtob9WWSQaFiYnbKmuUpump,0
5FTHVGiw4E579NAtA8JhLf7KiLeH6KCMjx7iCc7bkDGw,0
5FTw93H95qcKA26iRCSTxiztoDfbphuii5G3XpCNWMDv,0
5FWDTCnUZVTmL7BxL49NTFrFPx8rugvejin9z3R6zgkY,0
5FWR4qsW5sT4aEAEnVakS61i9UVwxSuXptTQDhNGDT3L,0
5FWSmcospJMD2VThRUhQM4hde3V7C9WwBy8LMGcGpump,0
5FXPVcfgiXzwcGPbRpJmPzg7811aH63dMDQ6Mn1Vo5ku,0
5Fa7M4RSdpHmeKM4XPUHUjq36xexgUoDcDcmXnBUpump,0
5FbE8EjsbSBgHTCFypxbA6bTiGbwz3HoBZfRQ832pump,0
5FgMuYT1q2bCDXr9DLbexx1NTVyq5XLQMgk4MZYWpump,0
5FgxL77oHdVHXtJivqUN9SGDmsMa6p51fgLwb8a1pump,0
5Fm4hZqcGLvi9Y3eC2nfWZh5jSAHVs9Ji8jU6x9qxkiy,0
5FmAnAj5aQ7LFwBB2PkFMXMizCjqHCN1fF7x4ZCdpump,0
5FntEe9kHEYDD5AuykZ6Z9LZ7a1PGNQcsh3NBAzP5pqy,0
5FrD5jS1gHqNeNGCB9JEcDGAiwsinpfq1gcN4Mkupump,0
5Fu7ewvKNrRgcANeZErZyRbWxNoRfj8CvrdjCrN3yhn8,0
5FuWMHG57fDFMZqXRR2AAtu5nM4LtYPzGiqsHZuCpump,0
5FvPcPvqABDLPdgndsh3G8R2c85Ju4xNo9UP6w2Dsc6T,0
5FvaZw1sdYQgHCUiDJtHyYK6RYPFFem4HetLgGAJ8TRd,0
5FxZqdiRfHpMDgNSqUr9qSLWqGHLeo1369dRoMmceLoe,0
5FzL2fZV6FUMr7H6KWDkWmYhdRdTzRzEDgVFdWnK1Q6x,0
5G2uvvqoPeSvnxuXKujRBAD3u8Y4MrgLLpU9MKh2tc7C,0
5G6LHZajUxEEmL878ewRiCdFcoU2Z27sE9c5g5P3pump,0
5G7xzLhXSrLaw8utPNAada8WPdQPZ4Dm6sddhuUckibr,0
5GAiM8cSuRh77Cfu8RRsQiniSDTrxqwXL2MRERf8pump,0
5GEds2Co9CwryrzEYAALy8487kyGfhvg8nYLPSzPampq,0
5GFfRGB6p1hyncVi67MHxmgRmTgerK9GM6uC4M5upump,0
5GG4HBUGncHkzMErd5XMaALP1ihiQVrBmNV4GErzXKnz,0
5GH2WUdTBQvppB1iu3TnHAGmz6TdVRfAMA79gwuJfskg,0
5GJncR9KaYYUsYBWTGdkg3cxKeKLqswoxYoLJoCWJUg9,0
5GKKsf3fo1YoPMJsig63sfKyFF5T3UPk9Z6jcxmDpump,0
5GMch6egL4XW8WCk7tvJKy1cc718vvhbawCoKSGDut4D,0
5GQJqp1rnfsB8raHzZJExCpnDLP3kFxkmo3CYuPWpump,0
5GTH9YqLD49iezUGRVJnE1NUxqEMMp75QZa7DFPjsp3e,0
5GTyfKRrp6kzp63Qa4g36rzWnojX6faHCA57Ascdpump,0
5GUSHMvyNfskGG5e7ATBQq8eG5F3C9i6cufRAJjJpump,0
5GV8tT7BmkpLCeyxHKnVmC6qWyMkHGdXcRnuoEARaX1L,0
5GaUPiJFmEKjagnD8yRmLTeEbHNNfRE7FzUETMiNpump,0
5Gb67sU9UgZsrbhrbKs5yYtWLFPwPLYKzRQuUEZfmoon,0
5GbgNGxhQ8B6TE18tFwSYpYe5ANC5E9dz68NFMgYpump,0
5GcKVRsQdeuTooXVYLqEUGjH95ymtCpcADm5nQjw55Kw,0
5GdX4gjrtCAhNy3JY3fwE6Y2y5mshioKAucQFqofpump,0
5GfXzzdxUZ4QEwwa5hhBMEazFSp9EhtYvm8RFLxrgyVc,0
5Gh3A3MruPQSzW7JTxfgUPtehnRPcxf8ZLjSLp4cpump,0
5GnQG4Bk2oX9zi35CpnULkjkwarC3jTptQJJAPkRpump,0
5GtpTeUGeBEnsqzCZP5bEFD2HsS5SWE91kgkzE2bCoT,0
5Gtxe4h2Z3xmKCQvTfLaxwCAnFupTYBp4eNwGhPEpump,0
5GvBQuEHK3yeJX9p4kkRboyXTc816SwcGJHZKVQTcqfm,0
5GwdNT49oTJ1d4e76gohLDK5JjHkcmEisZ8cyugvpump,0
5GxBpKc9izoNSZ5kdY428tXNNqpwJNApzpf3GJtApump,0
5GyFQ9Hxvom8iqdzipgeSPuKczFHzxdaek1v6PE555K1,0
5GzVqcUrGyAZYPvjM8uspKLav2SX7oTdqjHKP2eVpump,0
5GznuaPbrDYMvbrLT5ojMiqJb8FhJLkqKWgvxhtiDCYy,0
5H1HFFE89Ewx5Atz9TNg6ak8CeEauFojrhJtKxYypump,0
5H5HaUZGxnmto5cihYdCfAdpBduuvKSYw6uh8MzR52ES,0
5H5NuC8t3m2omUJkA2QwdZLFfR2g8aWTazCAsNtrJwt7,0
5H64UHHZvGB4uoMye49EbfePu1MpA5a3nrd719DjREJ6,0
5HACoG7S9qcrjPg7g1SnyCV5CxZwT5pJd1uCgzqfpump,0
5HBEKH1n2Y5fXRYUmwPRjLF5zPxTpMetVLadqXTKpump,0
5HCHqu9N4SmJtibmtiGsyBbA5TarJpvmF8vBFE2icuvd,0
5HCxC5oU4CjajmrnzF3Fojg3XvTDwxvLNjkUWW6ypump,0
5HELLMK4vQU7tjbeponHrsYFRBYbZxKw3tX5wH4Ypump,0
5HFkC4NcPGASPfn9uZfhNfvYXhz3weZP9PwcZ1YcAayP,0
5HGPxrKiMmNs9eypJ49ZaC4hfuszfjnNMBUJF9aTaGNf,0
5HHLmTSJXo2415i2E4Wkp6Z786J5H2FDDaNFXvsibrJj,0
5HJ14vDRDFtsuZCq4G8iBUbRxrmKGZCFrXrPyzVDpump,0
5HJ2zHyt4BH9yJX1FuArfKNz5Bnx6sG1teLGbgKRpump,0
5HJegawps6jYGQKmubpcmi7H1dwNLWnLRiC2rF4bpump,0
5HLwsQKAgZv8LCxQeXeAiLJeGtLKsQPMnAGpUciJx7mt,0
5HPwqoAmtjbMThHU5nvPWDqx2PE66KUVeDmvFD3GBLzt,0
5HV956n7UQT1XdJzv43fHPocest5YAmi9ipsuiJx7zt7,0
5HVCFMKWmuSpisvx2nDnuPPp7CzZDcpbHijoH51cpump,0
5HcXxZZRgn2XjmvFxwC2Zgi2PX6F3oqmgBaVWPWKpump,0
5HgqyUQzFxFaaZ2sZqPgi9xgfT1Ri9Esjx6tZh7RWsZd,0
5HhDSHdwnHdrbevQEhVn4EhHrC6CFZFyu5MPg6eR3Uie,0
5HhQeSdc1ebEtHnMYbGLqmtTxMUGMMVY8Cb29meEwg3Z,0
5HhRV3a5evy9Acq5EHVGjdWH1joJxnL22QpnUDmGzzqG,0
5HkbYej6mQu1xfk2kB3kuxL4sUSAZBqVaSDMkU75pump,0
5HkhVG2bSb5PGjhX5QHm9urUquD7tx5eAau5Fonq78zc,0
5HmhcfybDtiD8nVvtuSYFKb2NTDakM6CpvbdeHpyj9Nu,0
5HmmaRC8Lp8uURTA67sZfn3Ef4Xr5etyzJ9FZns3ZpKP,0
5HnxN5BFRtbBjWsWtQRLHmUA17Zw5FWsn9trVH42T395,0
5Hoj1W7edWXYSn1QJsXNfvHRtQLmFkCMNWyWfgD1pump,0
5Hp5VGP1GXkAwBLPRycBHGDFtPA3SA5No9t6wd2Rpump,0
5HsdwBtg6uANsKqYbCvNvGnSwdWrEjDCE9Uo4hX1wVt8,0
5Hwf1mwqVscrCRdGV64q85NNzHK716ZPn6oHFpKbhSqd,0
5HxgrEMa9xgGzZEVXFudhGQdubZ16LNwG3AaQBwepump,0
5J3KogByoTFVf14URg8T7H4hWiAbhVNtGr5r6KH3zHLA,0
5J3gc2T7H3Lz8f34J65ydRwDmTWKgPR4DJMa1B1gpump,0
5J3qm8uk4HEebYt476HjdVcRoGnqhovUjJPh36YDFudQ,0
5J4TsPD5CWCpHtQJEYXUhFxoKKeY5nbKe3VJ5cvvbonk,0
5J5c77YPp3AwpJunQNW3Z7UCxzkdmzFyHvsa2jnoQuvm,0
5J7n5zB5Qtn2fb93oNWyysyWwCGEfMg4RzzFZGFfpump,0
5J9bjziCH5KKhTd7avnUGcDwRpxXQz97GEFeg9e2q4WL,0
5JEdwCUafTGLFZz8wDLmWNLbJKKwFafrHJ7A3W1Wpump,0
5JNV12M8XudddoBNWVcxUm9foCXq9TQpyVyqzs2SR42w,0
5JNr9r3gxSubsBWkqBjHDbCWtdidz65h16VCk9He7hDR,0
5JTUzsc9znypeNYvHVmog1x87y9dQi1AZnUygehepump,0
5JWBYzUCxHpwjcqPzq3saLWJbxGXVUjKPGHuuXNMpump,0
5JWUrdzz3b8j2KSQ8VJwvs28ZTzB5H4hevdE7hkYpump,0
5JYEjK82teJrS9D8p14zZAicpqigzkHvg8uxSzrXpump,0
5JYqo7fWioLKB4nuku9vYrNu13cz7EspCrqbLyu2nBQW,0
5JaZBqw7D63qddxo9jam94Gk5Hk2nvSdH1kGW3CosaFe,0
5JbS9CtfJmHzAc2AVVCpccZ45at87arD7e9y9m4ipump,0
5JcdnWEwuHh1v3SAARq8zH9tEwDQGpaHzBrZ81m4pump,0
5Jdx48zwTEyE4RkURJMoBYoTZ1WLDqgR494FwQ9EaSVj,0
5Je7Xt1WZHYvjDqZTugyBiu5ypTSdBvN3VrThjbYUbLp,0
5Jg5Qo99BaErXFt9BNhtsiArE89kQ4fGQ6svB5nBZYG8,0
5JgMFRkK7wJJ1fCb7pL1JrxpdJen9XXEJNdx58Jzpump,0
5JhQMjcMGdUAjQDE5ZeuR68NdMHTTirLE7KqWvWFpump,0
5JhbP4Uu5nSs1hBjD6cdZF4k77tW333d9r85JU4mZkPw,0
5JhhVPKkeMD8t5PJbsgBywCaHvin6T12B4PozepLitoK,0
5Jn749UMLQbHB2GzqKXaNyqtUP4TycBzXoqvXKdjtkhn,0
5Jng6jkLKU1o8BNrCzTEMXMFvPjNJZTpdWR3Hq4RHJb6,0
5JpTnPCqr6ooqdzo34UMvGAWadzaopSuJUUmHafYpyQQ,0
5JpaZqNrf9PStBNrFKDQiU9APUAPv2PxcJFu5sn6SAf1,0
5JrGM1hxUJZwkBQbDURPFeNgiSXe34eg3TSbNEKCpump,0
5Ju5cdkgNCPAMKfaBtvzYjmNPg6gJFcnSrYhZJPupump,0
5JvC7BrjfDbf9g3Tn6qKzhyo5WwQryk7tkL6f6CdySw4,1
5JvLaTK4zhP27Lgg93XoznRkaZ1987vGLFrsRZBPiMEJ,0
5Jvzk66dA7uZa1teiZa2oPUposkVLnUsmrTHqXBppump,0
5JwN1TQCMP5CjcQwjWt8978JtLTCyR6j3htU8VRgePL1,0
5Jxr18osguDkjP9pDeHhNR134pDSuaNErRrsyW5mpump,0
5Jyay48RUYdQgHMM6oRoup6bUtGneqp1u22J1Vv5K9io,0
5JycCZ4ebYtznhkieccz4shKW1acVSd9hziEywjypump,0
5JzBQunUz3JY4cZHdi8KCRewd85qHTn5uByc4aDc3qYP,0
5JzeHpaHSH9mge3x9exbouXyMDYKDTcnq9FSLEBopump,0
5K1YaKYFzXE2RV3pHiWXeVRDFtNMv4iiedpwUTetpump,0
5K3mKhGyG7qUHm6jzLebbUQycDoH6cGxbFziMaKWUWWU,0
5K59z8yo48TE77iwxy6KszFbzemt457nQSE49KDHpump,0
5K8BqmqtKdqhqbPp5Sor7PtZFxGgeFoxc2Y6JsriuyXH,0
5KC6HyQ38vKzV22sTWwckCW9YUBtZgpYbFWHULDCffce,0
5KCGJJpRMtbydUDTAoc5MoRPnqmJNNDaFwvBDdSG6daC,0
5KCPrJkhSwZsGaLKbKQpBvAR1ff7izj4Kk4PqJAjRZK7,0
5KCqo4uKVW7PsoT5PwMbcA4SgCZQiUskLsxqUgxDpump,0
5KCsQT8agt5PmzVVXncfh191ufCrJythMNbnkJqRmpc9,0
5KGdLMjFL34Qnwzo1uf9aMALxzCb6weitswxfZLDTnkG,0
5KLDEVwHs3tqgQJatQowZFrp4iBVG5cga4qSnXEXXvU7,0
5KLo7PBBoXE9TxjZazVJHCRKPgmndNA7wz4qcUZpump,0
5KMCWK7JAhNrV8SVXXfRmFVcKacNkeNxhAGQsgpWC25v,0
5KP89NG4h3vuroK86aPN2HBXQRK3y8mz2LB4sjJQpump,0
5KQbwUhYeijXdBtuJnTaXAqXMsrGWWcjL7KpUjuapump,0
5KSUxU71bsaBMZDmvXtbdgzTxMPC4X96tyDRkaow4fxW,0
5KTQGdXmFGNYg9v5BRjczUBt8qe3eRmf4w9ckzw8N6qw,0
5KVHzfprzYBgnmVEF6PiP6rEozn3QRY95AfQP6Fdpump,0
5KYGPBGhdCz7kJgm3ac9YYKnLb1SPzYMevzDmA1NaXG2,0
5KaADTUYCF1TxzDtkAAc7ATo1UWo2cfxkrzpSLJGpump,0
5KaEkSckK6h9JMrRSsiLSJAD2B4wmtoUNQGR8bLYpump,0
5Kaa4wqXUpg4fH56ninnsf7tagnfxq599YAf8Hh3pump,0
5KdM72GCe2TqcczLs1BdKx4445tXrRBv9oa8s8T6pump,0
5Ke381D44MEQg3BQarWhAwhj1xbdNvXe2KHkTiZzw7r5,0
5KgueUBqKHNNvGvLosVPw2p8ZMj8iQ7nz6vDJGMfpump,0
5Kh2xc7X2qfRig2DZyGkuEXw7jeXUXoei7U6GBjfpump,0
5Khm1rZsviA6Gzc3bAZAR573gXMtHmaCxwcqJfdSpump,0
5KjwnDVpsMqHGgoMww3cJZMXkozHCCR7QhJKg35u8Ecp,0
5KqQASgZebYDG1fpEtMiaoC9PCSGarUgbnhjHdQapump,0
5Ks2cVWDkisnkWfgb52QQLZ8Qkbhn7dktjSF6wY83ipa,0
5KsG8HcTrCEP3rHqNfHdFyuakD7QL6eD8Vn7bG2TcdpY,0
5KtPKEmq5FkUiEJKrnbr9iTD11vrs4wkJvegvahLpump,0
5Kvi5t5MnWefHSjTgsePRvxxe4RAQttPVJF6wfDGcPpP,0
5KxTZTsR33vwSq5VbLzWz4Z389piN3AaedkGDPo5XAzV,0
5KzdDTQb6mDJep3uyDW9PcJY4jcVTsF4w2xianfwqNCL,0
5L5neHmTdmt3d8ao4x1iYx9ZUqm9ammrcr4AKML9pump,0
5L6T73t57iPraTyZi2EusJbyapLE3QmBfMgtqT4PgLdb,0
5L7YjmXzEkjP1Pjw16JYWdnsNfQNW4qrH1c1W4Sfpump,0
5L9JKWZZXyy3j5apFhTwHHtutb8p9wdNg6Xk6a6rXyHL,0
5LABr2TGxSTu581N62YvQkLYZ2bovNdBwgrFYf6HXtNx,0
5LAdehg65sMRBubnt6ns42UpBwCRz8cgxHpa9Tsjj5mC,0
5LAokBSehQNXCbdCuvQaDBCnDibbes3vbnsTaPaP2uog,0
5LBh3An6kcQ4D6JdPNTY3oXCQ4XrpZayvLysUrjrpump,0
5LDTtoF1xdEb4p5FQc767ZWaefr4U2TGXBFQWQuMpump,0
5LGyBHMMPwzMunxhcBMn6ZWAuqoHUQmcFiboTJidFURP,0
5LHabCJehXgR4qggFxNS7ex6Z4XXUJ55g31picjFpump,0
5LJ5vWxixwwPqAmR4rxYyVRzkneKyaAqwPzzCJXZFxKW,0
5LJMJyR8MtAkbtpf8kFUV7S9oFG3xaGDdcnFxYt9pump,0
5LS3ips7jWxfuVHzoMzKzp3cCwjH9zmrtYXmYBVGpump,0
5LUeQxJGcqZbzdVT7itLkgMbtg84F9SrLuEBEkVpump,0
5LUobXECTzuYqhh7vaTEBazet7WL8U7Rx6LvMvzfAWLo,0
5LVmv1y3KUbEdpcAg2ooUcdhL6MVUaAVjbFjg9Nd9Gbi,0
5LXB7X5nLE9tNHAkydE6tuyiC1xQ17Up1UjtmRoKpump,0
5LXFtN4gGy5YcbMxdycDkdRtiHAJkMfp3Hb4GQmApump,0
5LXVw4hp6XhaH3HjoAEkm1DytSXT3KcU12REYThUdaju,0
5LafQUrVco6o7KMz42eqVEJ9LW31StPyGjeeu5sKoMtA,0
5LbNkicq72zidwYmtVz942gHMxs8Vu6WhRoV3qtwpump,0
5LboiUsbXTbUEpJp1kdgTKPh3TUmc1reuZS2eUbS2Co3,0
5LcoaaQft6aRvGwu4HRuZg4eQNH3xUVk2Y2Mg6YDVzvM,0
5LdyvkXQcGhaN7QeH7mPBAodi7UanhXVRFaRoQCmpump,0
5LgR3vSacz1qQ5Ye2DvYZfHCzKAHVmq2nwFcTH46CqyZ,0
5LghW1ptesknHY3XmRZvfVXLabjoemP4CwP1UiTSpump,0
5LiM7zZFugCevvSSegDzUjR8DWEomVL9zQ62mrN14rez,0
5LpMBUYdXb3z9Dd98GmfaBHdVbVXwKj7QJbvcgCwpump,0
5LqobKPyMKo8F8iHRWeXEe6zDJ1Ttv75Wah3BHbdpump,0
5LsqyR65jsrdKfJWn7W4SsmYiA6cgNyVsfKiGyvio3dG,0
5Lu1PhQ9BEwQDGE6cDwxvL8RQK3SRLqKoDgibEG1pump,0
5LwxBfNK1BQuRwTA2DeVLXiEjqD2YqHkxrsym6Lz2Ao9,0
5LxHAmdgR4t5iWhXHm2UTLKcyLhnm4SvBXCvWev5pump,0
5M1oqbnj8T6GcnTVhmCPMX4sS2cLPj3itKgHKRvpump,0
5M5cPVHs9K1FoNGNgp58dAFzGvU5G5fEADZHXTHwpump,0
5M794LCYx9kDjVMt6wYEHLRg33Z7otDsQTMePbzpump,0
5M7KkTR6eZUkat2LxWCJqRMW5MwBzLL8FmwWaBuY9oLK,0
5M85JLAJYqR7vofTRABGnZq6V4o1QeYEJ4a7LpPJpump,1
5M8r1gc51NYvNTAgMM1KvEudUuoJCbvXib5Zfx4ypump,0
5MAYDfq5yxtudAhtfyuMBuHZjgAbaS9tbEyEQYAhDS5y,0
5MAZzDUmpQ2bftUoojLr3CWo8riPSXKwMyFxyxK9pump,0
5MAem3dZN6pJQ5D8NZjJBYdZJ6fatawou7Cv5JuzfVF7,0
5MAnvist3pb3WrvB2aMxc717YDxgcCeTynxXuaS8pump,0
5MCuWJ6PPwFL5PaKou3dDE9SUB15hcgXW6GRdHfkR7UT,0
5MFdB7AQi3LPDqf6gebdP1CktzvwuNDtyiYBZn5faszZ,0
5MGBRjER8s8pGCxoG1pHMuPQkD4E9SYKfbJC4kE4pump,0
5MJBhndjqBdkujncwk3a3xQVbsMrmsCPpyJPZ2Kwpump,0
5MKX9CJLK2Y7sGn1EPagKKnXCYhmCC1bZPmHZ1tkpump,0
5ML574FAQY8rJ39QUSGsWoqHS6y9jXPeJANLXtbJvsDA,0
5MNJbDkgHZjfpSU1eV1tMNtGNvhog8zs4ugDy7Dq12hj,0
5MNRQYCs3tszV1tEKZrTxJM2PtuKncgGLbkMrDQspump,0
5MNthWQwgqU9BbaWM7AhFfQr3TN6FMeqnM1xLsBBnHii,0
5MQC8krBsbr1tzqQUNLLHt4g1JjMGKyaLLm5N9wzpump,0
5MQEmoyzi1zRiwGukRnREQEaLNJibw1RyyBh2PVppump,0
5MQSaukfSLKo47YM36Nu2ezTxLsybUQ5UQa6HS1Npump,0
5MRsP3LM1ksXqg8YGWhhBh5W5Ca4Qabucy55uXCAVDny,0
5MT5VhJDUqoainqdTHVuf5Ay2UYCZYbwJxf3NdbDpump,0
5MUJhGUPozo59Rswkg4KfDib72qGnsxVagyrQoB9pump,0
5Ma5bYYPXydrcJGsurzynBUjXNNg75f1FiVSr9s14TSE,0
5Ma8kpgHJoYWbMcBqK7u8A9rovJe1enpN8pBskVtigiN,0
5MaoDQH318YsV3H2bs6nxKrvC5hga6gSovtJpzbhpump,0
5MewT5U5bsGWtMxL5yfYL5T2cg6yFSCiYwtYL98Ypump,0
5Mfbop5McM9mpDJEkcmnbvesWNLx4Bi7tyyFyGbJpump,1
5MgopxLFqAg8ZwbzzmmH9fcgGiq1AoZQNpAh1uSvpump,0
5MivaRFqCH3MpB1P98uExHS28D1RGKQ6cPSTKFsypump,0
5MmA5Dv6WRSBEdiVmVHRfdmw6kkc2DeicNgdfnY5WvpJ,0
5MmTwT7oo32tKz7p54XK9wtGoTGefxjHKRTsTmgzpump,0
5MoqnB9gVW7tX9b4qHpvR6nGwwtcxYZcAKDtzBQpump,0
5Msx9ZMYwgxSb1yr2YLsd3nevMvdvVK13vhs3sqtEWHD,0
5Mt5RDxA1WdLtHCQyHdCMjRyQxguHkcSc7cVqQnUb6X7,0
5MwDqQy5AUMxf7ryApWQP9LZTuU9kCj6b4fFJtr9pump,1
5MwuhVbLDCU36rSKZUwGrdVabkC2uVw4zZ8Rt1Umpump,0
5MzFWFk4GtYg6C5e8EbrHt4bbChjf3R5ucjuUsoVu6DH,0
5N1g3TKiTYZ6c9fSgj1Vo4C169ip9iRwnPKmazEnPcyc,0
5N3D993xrHNYLHLqpfYmJ3eDJoLA9yrpFxyP7WFKgGU7,0
5N3dnAgWkWZidDhyxYh7F1Qco8MAC5c1PWKVBU6qpump,0
5NA4zujaGrsoVL6u7qxC67eJ4dF2mfxX5SEZUVN9xkSM,0
5NAbQDCSmPkemAwb64VGVqo25SgpS4Pom5XEoctwpump,0
5NB4VNKaeugAqz14JRhBmFpNL99ReTrKbwctmQ6Fpump,0
5NBdtsHxXuhuvjHpf1c4Lb7fQyXDMd69iZWYhDN3pump,0
5NCN3FdakSw87ZfaJWzrA7FWLNswU4PtS9Sysvfmpump,0
5NDDH9eaSszM1LBY8pdYr89kr4tPrmmozCax7eoupump,0
5NDirxuxrSimWHrcJn639smWnBmQZ4wdyCQzNC8Ypump,0
5NDkeufte1tZxHqny5Pe9dL2NizHZxGnNb1Mjcizpump,1
5NEEBh4RsVyWhwRzm1TgNUKRm1RFuwQuqyQfoZDYF6iN,0
5NEXdYoRBhnbXZ9XvC8a6M9gtZt5KChwyQBqkb86Ls7a,0
5NFtDGDTWTNxa49LhjxtSq28czAsk54Hno8Z1korGpa3,0
5NMjx99ePzZ67SWRknzraMwq5BdxqxVLgvTBT8srpump,0
5NMtdKwXTRW3sToj5SNfbytTuoCJHgs5rNaPwFRmpump,0
5NMzvMZ8LZnw3QHLns5Fphs8QBaM1y2TyVfGwybcmoon,0
5NNq2kYZDXF52oXVZ7b2EnznVkiCATFrBhdggzFB9gXc,0
5NQ8WD5dxW1tobLYxsVU6PCVSMxAhXbQjQFGQtrApump,0
5NQuzmWbaYagM2BVcTbBzaxLJ6YR74zXNDUUWFjqjBsQ,0
5NR5pLu7y6VPr2KAL8s8U6gvcFTaiKhJTnAgsvwBpump,0
5NRQZrYxogPr57hhU7mRs2JoLCzsWzXQJXoMdxPvpump,0
5NUCqFyygpQpnR8RzqXiAn5hFJMR62cFitsFXQ6Mpump,0
5NVMLv5558eMnGxh3RQadpooxtY1YQTeFxu3EtoKpump,0
