source,year,token_address,label_category,lifespan_hours
Dune,2024,7qCEWk1ZgpNuUzi1TAJ2icRWL7otBijg21RrSpxepump,rug,0.0
Dune,2024,7qCQsSKTKJdHFAhyoeEy8Ht8N2GmkPeNhFCP8Qxkpump,rug,0.0
Dune,2024,7qE37Xd5tFKh46pYfgvGSgEzVA9rtTesdxAwf6N1tbZQ,rug,0.005
Dune,2024,7qFXUBVJFobd4zwP1VcMQe3kCenAemsneQTXW6GykPht,rug,7.439444444444445
Dune,2024,7qGASAnZia2SdRTfX9i78F9kCW6Sw2dVftyfGStD7qvB,rug,0.0
Dune,2024,7qGCpU1tSDjdmHRXjhRuiben29UTidZVpKRxAncjpump,rug,0.0
Dune,2024,7qKLWRxB9aVWSmu4z6HxaTqq7Y2LHvgupnNy54iipump,rug,0.0
Dune,2024,7qLBpN7hJiX7rAJR4NhWHTung9L6RNM2zGZjohkB27Te,rug,0.0
Dune,2024,7qM8THJMMKSBxMhVqWywANUD1iq4yGmrPKVWM1HR6cfC,non-rug,0.0
Dune,2024,7qPr3P1ZS59KNBSoEb5STTAP2TLe1jD9z6LHCGD7pump,rug,0.0
Dune,2024,7qR5hAgJ9HnyXttBT2XEBMEgzRoJTBfdQsR1RG3FUUdm,rug,0.0
Dune,2024,7qRLmMdxod19ZxkXCjEJ5wFSSCbk8fDf936Xd9H1Ys7z,non-rug,18.709722222222226
Dune,2024,7qSHA6KYqV3SNatP6xcYgi96TvvX2ubcwdrZsoa3pump,no RugCheck coverage,5.421666666666667
Dune,2024,7qSNTCkSEckvcmfEAUQ8jC8QnFHoQw7JMn1gp7uGpump,rug,0.0
Dune,2024,7qSSpxx1WWnxBj2iKSdqZo5tqC1JubR7SudF6Sruqndk,rug,0.0
Dune,2024,7qU88WtKrNk29f4P5EGK2SgNvHHyo52U5pfVHfVRrJYX,rug,0.0
Dune,2024,7qXZzAUx5ydJzZnZ99Chfz743t7BGMv8GUiNDBHLpump,rug,0.0
Dune,2024,7qXzF4TFV9qp74amLPZN8wLuoPRwUT3XLY717Nzmpump,rug,0.0
Dune,2024,7qYRCeG29MYjPahULEPHWRWwkheUckjavGFfc1C4pump,rug,0.0
Dune,2024,7qYsgcLUNeZncKA8fXPh4v2mG5VykRoHJSprDCF8HhfQ,rug,0.1983333333333333
Dune,2024,7qaCkWkzpN9NE6k2xzizMyTd3i1jX1JHvifhLpC7pump,non-rug,0.0
Dune,2024,7qaLwGZp3ZKL4Lmh6QpdYbZwCapQLB5md2LtDJVjEPpD,non-rug,0.0
Dune,2024,7qapfqoSQKdUyznHyYoM6T7TAmyMGTxkSYaKTY2Ypump,rug,0.0
Dune,2024,7qb7RmK2JsCFm3nPWuhECXkn9rS1tNqfaRJydyWiBNeM,rug,0.0
Dune,2024,7qbzhu4NbzJYznUoLjk81ovnx2xPShcncBGoKtEHGs1x,no RugCheck coverage,0.0
Dune,2024,7qcXZs5KBgQ7Z3hyUzTVQUQ9eeQvpZvG2qPNzpjhtJ4j,rug,0.0
Dune,2024,7qcd8bvUdsXEwPmLHtCNiura3T2JiVK3cvggWQEAyscj,rug,0.0241666666666666
Dune,2024,7qcpD2hntMVqXaxKYo7Anr6gKfqRAAsZVry4fJox6kA1,rug,1.7686111111111111
Dune,2024,7qgA4zjStKSzV5AeW2f4uHxyZXkdYYDwHEPYm9pspump,rug,0.0
Dune,2024,7qgKS5ApPtjBxQJhnbwTmjL4Qp1DHTaTYDPXSaZKpump,rug,0.0
Dune,2024,7qggam7We9L3rcztJVgkcFCfnLPkXg9uULoFT8TYfHs5,rug,0.3925
Dune,2024,7qhWPdrr7DKm5v33JbaD8KNcfGbSjzmKCujZBBSA5i78,rug,0.0
Dune,2024,7qhu78szrXN2M7o52fNjvSkC93uhAmwyQv9wEKUv9za3,rug,0.0
Dune,2024,7qiLBmUN1Go82tU5yBrkYiBj85FA3XwmYkHTGmRUY3Cd,rug,0.0
Dune,2024,7qiVm6eramWiMvEbYwSPnXUZyq1SAaLETF9hsQ8rMXjs,rug,0.0
Dune,2024,7qjYwY1grcfSmVEgzj4hsgoxk46srWvohTsMyfRYpump,rug,0.0
Dune,2024,7qmmHAaZ4A4UidMmvB35HV7TmHVc8yNj8HkAqZW7pump,rug,0.0
Dune,2024,7qnTXCm7ZVMLdqNWzhfSm3RLKk8MrX3dYavB4hqJv5F9,non-rug,0.0
Dune,2024,7qo8upRmRmGBJHuFooAYg9jcNzp7HUyDR4DnDksUpump,rug,0.0
Dune,2024,7qpCDG8BcY7xDWxu6KTEfD68p19U5qHQWrzbiw7LLmeK,non-rug,0.0
Dune,2024,7qpKH1bkvoZPDGbtmjHa9opCGnzfeycD34iuDrJBpump,non-rug,20.94361111111111
Dune,2024,7qqBNJnHddiz9HUXg2bud6CYkKXPkJuXeqBpbytXpump,non-rug,0.0
Dune,2024,7qr888AHCzhoBj2zLxxEERNxvbyUsfuzpJ5NdenRpump,non-rug,0.0
Dune,2024,7qrrgnEcSgzthNWH8FFUjeCsoaCsuCBrevf5Ch8TSQfW,rug,3.0480555555555555
Dune,2024,7qsBnRaj4nreJGYfDJersWpXsCMGAHLXzShLVaXghboj,rug,0.0
Dune,2024,7qsW9Bgv6B4MwChYgVmnJpx7puNGgLo7fWkZkJdF8ZDA,rug,0.4863888888888888
Dune,2024,7qsvhVk7AtMaM9PvVCVfD8vhdTfJ8wGjHtPgzJMWZSKC,rug,2.2419444444444445
Dune,2024,7qtnComv6JkaT9Ey2LUzXGGENnCv7kJTfTihGg9s27FD,non-rug,17.41777777777778
Dune,2024,7quAtaW2puq27v2qa2vzsy5A6ULs8sLrQnQd48rXpump,rug,0.0
Dune,2024,7qvaWYSZgzx2ingvoLpHPJVDBDKDzRfBtRrFdjzJwLeH,rug,6.509166666666666
Dune,2024,7qwiiTQtGGncoeDA3KxmAAHC2dQR8bZ5VNyMLA37qzk7,rug,1.1788888888888889
Dune,2024,7qx4e5QdSkqcbtxxScPQhvkhFQcFP9VVoTTi8pRppump,rug,0.0
Dune,2024,7qy2mhqBVrER5c8Xy18pYmtQ7tCfWsjauaNYMs3Epump,rug,0.0
Dune,2024,7qyUL1bN1PHmqUEuQaHdKZsR1yNuJx4t66qRmZJ5Xr5p,rug,0.0
Dune,2024,7qzYPHbyxakL3WY1EuFWJEbjy1MWVe9FrV3KLHcYv8Wf,rug,0.0
Dune,2024,7qzgJijyNLJhXtEeNUwN9ML8VvjVCFcVEu8KDVpipump,rug,0.0
Dune,2024,7qzxoPS5j8Uih26Xr7kGLsyfY8ngtBer6Skki7ESo3yJ,rug,3.5236111111111112
Dune,2024,7r1dNgTxrbKFLpLbK7sTCdYb3yEqfZw7y7uS5mZKpump,rug,0.0
Dune,2024,7r4veXZ57Jv3EQQy9Zu1EAjYyNLnGBa2iDqreQCv2puS,rug,0.0
Dune,2024,7r6zzn6s9FWAXCf42iXTMYXMfWLohHuTdEpcKZjBpump,rug,0.0
Dune,2024,7r7fHg5Jz3Hpr6SG2hYCbweJvqZQvJciZM1wakR5pump,rug,0.0238888888888888
Dune,2024,7r7nFGYbbU42K8MnTBYC8PRkCBkmD4FVJVhzGZUu7PpH,rug,1.122777777777778
Dune,2024,7r8ZoZSe8rDTJ3sHSScumfYferYJs6NwiTKmaUtnCt3y,non-rug,1.126111111111111
Dune,2024,7r9fn99PcPj8YeT9f5i4e9hFwCFGayqyKBKU28Zrpump,non-rug,0.0
Dune,2024,7rAhTkxAqhwnZ4xsUnP7vVtwdnf5im8akUomJssDpump,rug,0.0
Dune,2024,7rAqfgZegL95aTHoZRQ2sn5PW3wvusfFYKiULoyApump,rug,0.0
Dune,2024,7rB5RZoQCva8WzWVsLRJdwZ7eezbzzRspT3wjJXypump,non-rug,0.0
Dune,2024,7rBJ9kWvxdBfHuodxH2rAr5UXtLXqK8MTz5qHZXYrRTJ,rug,1.070277777777778
Dune,2024,7rD4nSfZArm96SKBU6pRh8YPV4ZzeSFspD7vr6c4pump,rug,0.0
Dune,2024,7rDHjab9hvMedxkTEV3Vk2yWo7qCbZrAUoyEqUP2pump,non-rug,0.0
Dune,2024,7rE9qM9Fv1refmCvfXQgzSxMpCzmdSNBAUT8ucWghKxx,rug,7.283611111111111
Dune,2024,7rEotTRVdXVaX3FXmh3wjZPU7CeReEiEcmxTiNwk2dAy,rug,2.9066666666666667
Dune,2024,7rGdsLvkpQokfgFM93YWyp3YGieuzdNiuiPXjw5vpump,rug,0.0
Dune,2024,7rHkp4hUV7UfER7Ng7m6FqKkq5oviFcijsya79tPpump,non-rug,9.370833333333334
Dune,2024,7rJfoMWL1jqFmjEJgVXhcyXfdh4yuC17qNYAUC73pump,rug,0.0
Dune,2024,7rMtR84kK4h1Z8HRBmzUDTjdQq6iRTXEvtWcDFubpump,rug,0.0
Dune,2024,7rPKmj8mZhr7dh8K8mgBUqPwh4dfWBYXsFcyUzzopump,non-rug,0.0
Dune,2024,7rPfLCcHzWL6SwSTigWHpLHhftVcccbo3Jzsi7YKLV5S,no RugCheck coverage,0.0
Dune,2024,7rQkwhMQxdX5Scx7u85hEKcQ5hpQLu3TpKL69P8LGxWp,rug,1.4894444444444443
Dune,2024,7rRfJ5tdUjFPCWZRyYM7UNnfrpK1dqwzfpMYDknspump,non-rug,0.0
Dune,2024,7rTA2E69mLtSjjV7c3FkPnkbnv7mHMGF2fJ5bpaUWw8x,rug,12.49
Dune,2024,7rTQBmKs1ay282N4eb8uSd5Vsh56qNiCuKWv5xfnpump,rug,0.0
Dune,2024,7rTyxyeTK6qvzrw7z9fBCBLVVSjwVZufEWxdQ2Apump,rug,0.2869444444444444
Dune,2024,7rUbJZc8EKYPNLeR95641Bbns9fQHryQyDYJDDv3LAww,rug,0.0
Dune,2024,7rVkAg1LQRecK5UvQ9s6ZP4UMaK5RGX2WznaBFjNpump,rug,0.0
Dune,2024,7rWxKmihdppkqcvWg7Qc8Rzj1EX6mxRnG5i6AjPfpump,rug,0.0
Dune,2024,7rX3w3KKWssxmbEqgd8UNuQZAL1RF7L7Np4higjfpump,rug,0.0944444444444444
Dune,2024,7rX6yipnbPGvx9fbsyaJMovJo69PkGsf4uWq1xFepump,non-rug,0.0
Dune,2024,7rX82XkTwV3Ptnu8EhzDTJayhNrvfNed9HBUA6uLpump,rug,0.0
Dune,2024,7rXkUHK4QydCLPYK4gmux19PxQwtMeCEbTrwacNFpump,rug,0.0
Dune,2024,7rYQgcMx78r1sirwAAKT4z4L7zxgpLRgMSJwDisEpump,rug,0.0
Dune,2024,7rZLmQ3JscivxwkcETdoTXURZ31R2c7Sd5RZDswdzBJW,rug,0.0
Dune,2024,7ra5yfLeqDAkjG6CEbQoc5TJwbAYg5gydBEpjRpwpump,non-rug,0.0
Dune,2024,7raC6n7issRiNMU2qSCCJxPvLtjcdN6JRzsCDqcypump,rug,0.0
Dune,2024,7raHqUrZXAqtxFJ2wcmtpH7SQYLeN9447vD4KhZM7tcP,non-rug,20.56833333333333
Dune,2024,7rbECmCvhfWCzjPvPuT75bVKwwKUsSJTTwkZ8pospump,rug,0.0
Dune,2024,7rdeLkyfmxujFthUNYZM7jWGEKZnT9mkeSGG1c9hpump,non-rug,0.0
Dune,2024,7rdipkyFDrJRNeKkH6caVagAXj6pvK1HczfeDyVjpump,rug,0.0
Dune,2024,7rfaAeirwkqrR7wAyPjQq1QgY79vgS1YrYewBQycgG6A,rug,0.0
Dune,2024,7rfhWRv2A7CeF2EGBhjCKkRW36qupTCTHrR7Wq95Px9g,rug,0.0
Dune,2024,7rfotnf1vfz7z1q3Yg3RCAbXYk1ywNmn58AgNU3hpump,rug,0.0
Dune,2024,7rfq2fUKNU6KHKrcqebyqr6SvaT7T2xMPVTHJG7npump,rug,0.0
Dune,2024,7rhhtc2DTTAsPr9P3ZRqUjYZESRj2B29L6qrEXG4VLkh,non-rug,10.2525
Dune,2024,7rihUti8csr2DKGts2gx1EFBqaPrg2gH4YjWKd9mU9px,rug,1.3302777777777777
Dune,2024,7rkLYifjQpfrps5PtKBQ3HRDgEqkuY4gY5unZ3ki6JDa,rug,0.0
Dune,2024,7rm7neYi6q7W8wGRa6aC68AeP7okcNzRZdWesPvMpump,rug,0.0
Dune,2024,7rmcXrNZTX5eqYAS18kq4GcEFTFRffbYDfSu28ijpump,non-rug,0.0
Dune,2024,7rnGHcJznLfxc4UmYU7NRK3RaCXboEZ36HDHpuL5pump,rug,0.1497222222222222
Dune,2024,7rnqfWgZ5b3PkY2NS6FWRa3UGds9u4i6xdibR2F28ScX,rug,0.0
Dune,2024,7ro7iPYajkE8wpfUDUBNYuau2b4pNJ8TeFkCiMsqpump,rug,0.0
Dune,2024,7roJMik43jLPzm9sje24R6XqxsyeFFmnwotGu5KBYM3H,rug,0.0
Dune,2024,7rqXPaJQytbAWmcK1bfBEW2CV3Azffo3RLqwvGuKpump,non-rug,23.447222222222223
Dune,2024,7rqffeVLNFf9aWx8qkbhREJyaefSMc8BdDjEBYfhHdVj,rug,2.794722222222222
Dune,2024,7rqtxJjvKBNFic6hca7JZXdTtRuGFe2Gk2gR41xMpump,rug,0.0
Dune,2024,7rrDNXjGZPGm5DtB616giw3FBzAeNN6rJmFcFAZU2J8k,rug,0.0
Dune,2024,7rrKeFjdQPHkTFpmguXMKrFATBsGvnQ3EZ9XwKQXpump,rug,0.0
Dune,2024,7rrunbGfw5n43U8cDEnbzaC9qm3CyHauwTGzQqQZpump,rug,0.0
Dune,2024,7rs9ZivXdBes21NimhAJbNCnREEkbwdzgt2f8g2Upump,rug,0.0
Dune,2024,7rswE8fs37ZiQNc3BfWZk1K77btSaEfNiNsyKWwVpump,rug,0.0
Dune,2024,7rtyBsHWeS8yd4f9bGbZQqG8cgQTeGcbeXQNAyGps5qz,rug,0.0
Dune,2024,7rurQExmYEHD9vaS7Q4jFSiSFGtv8wng8thYG1EYpump,rug,0.0
Dune,2024,7rx8j3xEbQSrJUdrp3x3VxUT6qGPM1KQR6d4UuW8tdwU,non-rug,4.286388888888889
Dune,2024,7rxDSdoaDUKCnu34tujY5XwKWSP22mH15KTRTVTCtvDu,rug,0.0
Dune,2024,7rxP5Fw8K5zr8mcKuQtnpHBxejjStQpRg77w54MMZG77,rug,0.0719444444444444
Dune,2024,7rzfiDXogkybzEwNCw8DS4FtAH7rKvfg2v5GEeWnpump,non-rug,0.0
Dune,2024,7s2ecnQ99ubE3Fi5d2yMAzRSHdvR4FdkgTv7BuvRpump,rug,0.0
Dune,2024,7s3XXrPpF3mv7Y2nMm97CkB5wzmaEYYPLGkB6o9Cpump,rug,0.0
Dune,2024,7s8TCGtENGZWDNQ9mvmrFTV9fuqJc4yw3FRZn4Dipump,rug,9.649166666666666
Dune,2024,7s8TnaUZAx3bdKpfD1ckxun1K9vtqRJPb1oMg2rVfeZS,rug,0.0
Dune,2024,7s8nQnboUnJjNd5b5AowyKDLaNitSJC4gGdHtF5E7wvR,rug,0.0
Dune,2024,7s8wTFhcHaFgC7M9xdHS7jwje6zamDhxDa1PfSu35x8J,rug,0.0
Dune,2024,7s9n7A4zALpczccH7XUuk8GjReLGsg5887JC2Khtpump,rug,0.0
Dune,2024,7s9nLBAFxTL1kmxYbdPnsKp2B9veZzqxtfgPPK3v4cyG,rug,0.0
Dune,2024,7sB4q8dyFWX4Wxqi39YqRwcDhHHp9FzKTfc52xw7pump,rug,0.0
Dune,2024,7sBbSeobQgkJhvvMqWAzGArbmYtZ441kmqKC2dybpump,rug,0.0
Dune,2024,7sCN44YouPWvva3CrpkbMVWKxqUe6iTKw3v1Mv5AY8EL,non-rug,0.0
Dune,2024,7sCmYbnZwNsiCQrVLenfSXdCAyiXqi6Xx6NoyuiMNdrx,rug,0.0
Dune,2024,7sEsCQBqGQgq4BQgUJc3fv68VEB72o8rPosPiwwY2qzq,rug,0.0
Dune,2024,7sFiJnN3KuGpEgLuGfmmvaAsgufdZxLTMU3n3LpSpump,rug,0.0
Dune,2024,7sFymCNzeC9iYUC6MsHPDYDE43Ni7Uf72u1uNRa8UbNc,rug,0.0
Dune,2024,7sG84hYdgMeu3i885edMU9NUhQa7Y3S3Y4DCN49Fpump,rug,0.0
Dune,2024,7sJJwFNPioXskTLG3CJZZUrMuj6Rdgvaf4mFU8Lgpump,non-rug,0.0
Dune,2024,7sJToCQffx5fuVh1WUdY9HoB7GQrUP3X1yJFu5u6pump,rug,0.1488888888888888
Dune,2024,7sKricNSjoXRi1Ti74hiiSL3mYhYQQJzyCNSdNBhpump,rug,0.0
Dune,2024,7sLpyQKLAHZ9MXmi3pq8X3qyYj6YgbH5J96ACiH5pump,rug,0.0
Dune,2024,7sLvAbvqmJ33edQe1H8U9FHyYCnnppQHVy6udkdqfgsc,rug,0.0
Dune,2024,7sLwdEKx4S5LFT1hPrWn3E6cNpxvmLjchwyhqbFPEKaj,rug,1.6866666666666668
Dune,2024,7sNFg7CeXpHqgP5w49K6BUXL8DcQqSQ1DGYSDaY2BbEQ,rug,7.408333333333333
Dune,2024,7sNg5i7r9RRiQqSJmswKuADsnnhPmRyDZNNjKf5npump,non-rug,14.734166666666669
Dune,2024,7sR9ZaziDpgcZ5HJ19CH4JfGpuYuCDbdwsrWuoBRpump,rug,0.0
Dune,2024,7sRC3ASHNsy3hYEr7GLff8WMedEfUAQPWviHaUW1o7gP,rug,0.0
Dune,2024,7sSgnPiA6UNVBLAoMq643fGncrqbFtZoztH19SQkpump,rug,0.0
Dune,2024,7sUSWNP7scpbVKyq9X9851E3yyLVg549mbrt2s8zpump,rug,1.9341666666666664
Dune,2024,7sUWMpHuyDbcppLpQHrnW58NXKRbESVokRut35yNpump,non-rug,0.0
Dune,2024,7sXmVWeSaLcSyo75NFNjo3gL4B2RXshPvwfhMfxnpump,non-rug,0.0
Dune,2024,7sXrZfuKESsQguYstCuYsZQ9yzEhMZgpy4z782F5pump,non-rug,21.63805555555556
Dune,2024,7saajSdF58UZ77ukYmD6RL7JKpU3BZipZPphFvVypump,rug,0.0
Dune,2024,7sbkrF6dusTb2o7Q6dEfYMzNFit9FYF4DPAYUqpnpump,rug,0.0
Dune,2024,7sbzMqCiTUervwy9Bfgpf5nWHr7Fsfrx8nk3RvMHcDD5,rug,0.3569444444444444
Dune,2024,7scRSWVLxbRbAghFo1uDB2jQRe2hJMLGNkeyVXZipump,rug,0.0
Dune,2024,7scspcXge9oJYLWB1REsLkTt3pFHmggkKEYUFXJoE28T,rug,0.3322222222222222
Dune,2024,7seDTgo4uegZExXSGcAowVRbk2ZsXtSCpAXanU7x7y6f,rug,0.0
Dune,2024,7seNP9s351bXRoPKcVXsnj663p25SiJvHp8fMkifFEJq,rug,0.0
Dune,2024,7serRGYx6piBp1fWgphXDa8kyJAByuwRH6XWQkXDpump,rug,0.0
Dune,2024,7sf1yXShkKVpERP3ujvZzZ1b8aaGEUDKUwwn49Vzpump,rug,0.0
Dune,2024,7sfacwUa14tng1CTufJ1ivSPUSqg3rJY6cFiLCzLpump,rug,0.0
Dune,2024,7sg12d9XXM2DW79JXNreKCTub81wY5uyDYBNWj5nCHVn,rug,0.0
Dune,2024,7sg1AXzpftQNngAVfpsahAwk3FuYUDwnyDgMEHu5jLmu,non-rug,0.0
Dune,2024,7sg7HMRsdncvZYA7prTsQWpqVYH8Ytv4x3wKmdzrpump,rug,0.0
Dune,2024,7sgaSmesFs2nMFN1tJpqLRwPnKNeMvRcZntRaidKpump,rug,0.0
Dune,2024,7sjfSwmRr4YMKLnJumexfSkf6NsHdZEsATiYXGKyxBLW,rug,0.0
Dune,2024,7sjgRqF3UZbDERz43kCzi19758RnyEyURaKD6FBVpump,rug,0.0
Dune,2024,7sjmCmrx4JRxGrkonpTJZrFHzzDfg3FubuwcHEdK6DUD,rug,0.0
Dune,2024,7sjoQm2fiBSUAR9b9QBqE44DCTFW7Vgt8PsXtbKVN3Rk,rug,1.966388888888889
Dune,2024,7skKsTNL4qEwPpSy8TKhGZXp4YgSd5vbEYnKEXzyQbr6,rug,4.3758333333333335
Dune,2024,7smojR3KHCrpwFA1vJNwKokfZth5VSbgTD8BK4wDpump,rug,0.0
Dune,2024,7snED3EKz5kWDUknxyu6gve6oS36qSM7EfMSHuZLpump,rug,6.585555555555556
Dune,2024,7snHnsHe146sREjKaU496H8LqQmBG5cQU9WXquuEpump,rug,0.0
Dune,2024,7soYvF7KXzuT6y8mH82fAMDUkBZoQ6RgHP3bBYocpump,rug,0.2177777777777777
Dune,2024,7soibQhCv6QcQ6o9GPdxofBCjxB1cdn9Y4swFi8hpump,rug,0.0
Dune,2024,7spF6jMhUYS5Dx74BcDa1bHxVemiKryKBMdhdye3hUsp,rug,1.1713888888888888
Dune,2024,7spbe3oyVvwm2EXHB69mQuj1myedbEjr5w991TndkyuA,no RugCheck coverage,0.0
Dune,2024,7sqC7pZMT5UMcxNtpbKN5DTo8cAF7sqyNobSDtVJpump,rug,0.0
Dune,2024,7srMvTcp6p4Vi8wJQhXvUnFLzzHeBCZrRZmqHGUvpump,rug,0.0
Dune,2024,7ssQcRBinh8e6XMTpaHi3Jsdaas6MaMKEb4QpgkrSVo2,rug,21.975277777777777
Dune,2024,7st4Eb6AoK6fmHj9xaXB5ozYvB3mZn1Pb16seiMKpump,non-rug,0.0
Dune,2024,7stsewZe469xTuiRRbd5VmxMyQdHRvH4R1PMC1tCDhDY,rug,0.0
Dune,2024,7suBhDtyR1EWBSCHzDFLvHcmrPzxLJQcBQPYM5t2pump,rug,0.0
Dune,2024,7suZKchwf7xziX4AXdbNpuGFVhRagejK5zCUXKKpump,rug,0.0
Dune,2024,7svSfU4nFMusnPyDsiizvTq9Au8iFaSyQSczbe1Qpump,rug,0.0
Dune,2024,7svtuq3Q56qbydvvWLNqy8far5qBJeVFp3VbxiGMpJLV,rug,4.753055555555555
Dune,2024,7sw4yLT93MNKZhPArHnp53n8Htq4P2xLknk1uTeTzgGm,rug,0.0
Dune,2024,7syGwCUgUF9eQ5Nc4rGMY8zqCts5QzJhAVwseBZupump,rug,0.1625
Dune,2024,7sykmETW8X5GQv3ayTji4pbmeqWgyMfybziJvKVmZqKU,rug,0.0
Dune,2024,7syri6RWEtb6GbxfUZP4AK3tcqYCDrYpHRfMig39pump,rug,0.0
Dune,2024,7syzFXvwyRRunbYNP1Bio4L6V6MwqpSwB7Rf385sxCv9,rug,0.9038888888888889
Dune,2024,7t1T28iMh5GsW8oTMx52x3u3M3hDbaY8psbL3rZ6BMrn,non-rug,15.80888888888889
Dune,2024,7t1h4fPxTS2CXg7N9sNPEcV6zvPP3oEVBJmWBExCpump,no RugCheck coverage,0.0
Dune,2024,7t2SY7L485X69uZZ4ateWzyipWv4jML94nB7Z5L2HjYW,rug,0.0
Dune,2024,7t2hzNv93Mk9FNAhoWpMjk5YtvLdpbEvX9GWF8vtmHyc,rug,0.0
Dune,2024,7t3a8mwnKZrCxBNcrD69Qe9S5g1QtXCUQuKgMjLG9zGC,rug,0.0
Dune,2024,7t3o5bVs7hL6tfoo84hNd7iwJt8h3BqdDxn6JPpLsfP1,rug,2.4233333333333333
Dune,2024,7t58rv1TmjA4J55K364gnuZtpxNPRTnS4a7mwPMAKjzv,rug,20.42
Dune,2024,7t5fZKhSfdDpNTDonvtFS4BeoRptpPv6V5RA5LhVpump,rug,0.0
Dune,2024,7t6SHBRJZ4MB2CyWSW2W2HgKiz4nGT4S3F6SsyLvui4B,rug,1.1380555555555556
Dune,2024,7t7Why4Z4FpkExpKTyqdVp9vTCm9oZWArJijkYJHpump,rug,0.0
Dune,2024,7tAYUgs62Ww5ofc8QTbQR5E3ZBBswPsnCDbiv4w3dTCY,rug,0.1072222222222222
Dune,2024,7tB2H6gRWwQnXQGUAQyc5uA9y4YAykwrALBijzBpXrVM,rug,4.162222222222222
Dune,2024,7tBmK1ye5Whw5cLk3MQB92t57oNQx1PLFZtr2Donpump,rug,0.0
Dune,2024,7tCKav3vRRdRcTjWZXXYvUugbyaSWkcMyjnKuChrmh1K,rug,0.4791666666666667
Dune,2024,7tDNYW3wq3Vby3gyobqpk4d9RFJYNVHgjcNSbxYJpump,rug,0.0
Dune,2024,7tEfycGCvEiq2sxNetUwzh8z53xxfTDSqsV1kmoTpump,rug,0.0
Dune,2024,7tFJWUym98dhtjuatqJoMQmJAR8RVYEpsKqUkYWQF6az,non-rug,10.119444444444444
Dune,2024,7tFuG21ruYyRvfbveVuDrsiYJhnrnZ99E54XKAmjpump,rug,0.0
Dune,2024,7tGAa9otm4Qmmd9Di1PQJCyyZz1Wh78drpH2TiaTEb5G,rug,5.155
Dune,2024,7tJDX3LgNWE2R7uF69Dc5bv7wYTZNjo6gnF5xMYxFszi,rug,0.0019444444444444
Dune,2024,7tKHP6LzbJjxema6BB6NkaoYJuh1GrfQnJSvLU2vtvYv,rug,0.2166666666666666
Dune,2024,7tLLVofb68KHL1PfDmC5U2ZRiqL8FoweoB6qedZepump,rug,0.0
Dune,2024,7tLQ8tbU7qP1W3imMCUctaRzNAiWX82M8V73AbZUjpNi,rug,1.1225
Dune,2024,7tPpCmd8X67eh1m88tf2Terqv5vquXo34uB4trBStYFh,rug,1.0147222222222223
Dune,2024,7tQLHuy1CAnoS23DQtMf36hh8LPmtuGhiSv2j4p3pump,rug,0.0
Dune,2024,7tQdUPdX93ueqwqEVjRdVJGCsCyKF3PpSw9YwxzZ8YHa,rug,20.28555555555556
Dune,2024,7tRHbicS1ft8Jfm1JRVmKS1oBzAFvFDZB1D86zSSRB4x,rug,0.0
Dune,2024,7tSvnM7hnr6pybdPAtKVfEZvkGHCigxBpKkNoTR1g8LP,non-rug,0.0944444444444444
Dune,2024,7tTMQNtJ8X1RFPy9CBeggVWvJk6DHk6HNvecr5Ndpump,non-rug,0.0
Dune,2024,7tTfaz2Sv8nKGfTsEvUB6zRu9QCEgCJTYNmNNtLWpump,rug,0.0177777777777777
Dune,2024,7tU47Wu1MLGc29qPRYXRKXjAmibZzLEdHBafVSpKmvg2,rug,0.0
Dune,2024,7tU4p7iDPnHUKWRBwPUG395ZQKuYUMw2edwuS6Yspump,rug,0.0
Dune,2024,7tURDeK1VLgQVHwTV3MgrwYorFiBUvqGSAYvGjaSpump,rug,23.19333333333333
Dune,2024,7tW1ubm9sNMG8wDqLs24k4Q4KzMqfQC6ePK4RTNckpDJ,non-rug,0.0
Dune,2024,7tWE586LA5aWfF6EsxCsEo5hydBqGHiszp6PJtmva58m,rug,0.5141666666666667
Dune,2024,7tXCSMrj4j1bTyNxJuoedE72eEb41FW65C3x752Wpump,rug,0.0
Dune,2024,7tXoL8BQUQGPCtA9pnZfiKmYtDQAReyCrYsM3nuspump,rug,0.0
Dune,2024,7tYhsn7FdHJzS7ovEhoQEjkEJvq6MgAdf2Rg4LQdPCnZ,rug,0.8266666666666667
Dune,2024,7tZgzADKoMLTD1kpbafwoh2z2ik7a7WSvwidwWRwpump,non-rug,8.54861111111111
Dune,2024,7tZsD9FiEur2NMr59kT8P3gWWJvJ73QqCvRbx7euAaHk,rug,23.405555555555555
Dune,2024,7tZuvUwjw7DBiJ3mn2xPMnhfekrP59GRXVXU4k6cpump,non-rug,0.0
Dune,2024,7tZzRZR6UEyhPFaPjB5LUbHv8kWbwdn93NgVBYyapoPu,rug,0.0
Dune,2024,7taMk5ZwJGBZHruoAREHdWpHdfCPHan4VqC2BvDepump,non-rug,22.64444444444445
Dune,2024,7taykXnzZrRrrokgxdYBdS4z2PeCNkFMwVtK8Gappump,rug,0.0
Dune,2024,7te2jSQFR8bRjtLtR4rfWTS4wrjoyEgserzgd77mSGu2,rug,0.0
Dune,2024,7te43QUVTp7TR4XLgBhmFZRLKgJMDaK1CUxmnNHD8uQP,rug,0.0
Dune,2024,7teGGyBmrCb8twtbwD6V7xW5DbSrCK1zo4nmGHcYpump,non-rug,3.0341666666666667
